work_year,experience_level,job_title,salary,salary_currency,employment_type,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,EX,Machine Learning Scientist,180000,USD,FT,180000,US,100,US,S
2022,EX,AI Scientist,200000,USD,FT,200000,US,100,US,S
2022,SE,Data Scientist,204100,USD,FT,204100,US,0,US,M
2022,SE,Data Scientist,136100,USD,FT,136100,US,0,US,M
2022,SE,Analytics Engineer,250000,USD,FT,250000,US,0,US,M
2022,SE,Analytics Engineer,63000,USD,FT,63000,US,0,US,M
2022,MI,Data Scientist,96000,GBP,FT,118208,GB,0,GB,M
2022,MI,Data Scientist,90000,GBP,FT,110820,GB,0,GB,M
2021,EN,Computer Vision Software Engineer,120000,DKK,PT,19073,DK,50,DK,L
2022,SE,Data Scientist,191475,USD,FT,191475,US,100,US,M
2022,SE,Data Scientist,141525,USD,FT,141525,US,100,US,M
2022,SE,Data Scientist,191475,USD,FT,191475,US,100,US,M
2022,SE,Data Scientist,141525,USD,FT,141525,US,100,US,M
2022,SE,Data Scientist,191475,USD,FT,191475,US,100,US,M
2022,SE,Data Scientist,141525,USD,FT,141525,US,100,US,M
2022,SE,Data Specialist,95000,USD,FT,95000,US,100,US,M
2022,SE,Data Specialist,70000,USD,FT,70000,US,100,US,M
2022,MI,Applied Machine Learning Scientist,75000,USD,FT,75000,BO,100,US,M
2022,MI,Analytics Engineer,7500,USD,CT,7500,BO,50,BO,M
2022,MI,Data Analyst,113000,USD,FT,113000,US,0,US,L
2022,SE,Data Scientist,170000,USD,FT,170000,US,100,US,M
2022,SE,Data Scientist,130000,USD,FT,130000,US,100,US,M
2022,MI,Data Analytics Consultant,113000,USD,FT,113000,US,100,US,L
2022,MI,Product Data Analyst,140000,USD,FT,140000,US,100,US,M
2021,SE,Data Analyst,50000,USD,FT,50000,PH,100,PH,S
2022,MI,BI Data Analyst,77000,AUD,FT,53368,AU,100,AU,M
2022,SE,Data Scientist,175000,USD,FT,175000,US,0,US,M
2022,SE,Data Scientist,140000,USD,FT,140000,US,0,US,M
2022,SE,Lead Data Scientist,28500,EUR,FT,29944,PT,50,PT,S
2022,SE,Analytics Engineer,250000,USD,FT,250000,US,0,US,M
2022,SE,Analytics Engineer,63000,USD,FT,63000,US,0,US,M
2022,SE,Data Scientist,160000,USD,FT,160000,US,0,US,L
2022,SE,Data Scientist,119300,USD,FT,119300,US,0,US,L
2022,MI,Research Scientist,145000,USD,FT,145000,US,50,US,L
2022,SE,Data Engineer,105000,USD,FT,105000,US,0,US,M
2022,SE,Data Engineer,90000,USD,FT,90000,US,0,US,M
2022,SE,ETL Developer,146200,USD,FT,146200,US,100,US,M
2022,SE,ETL Developer,124270,USD,FT,124270,US,100,US,M
2022,MI,Data Scientist,225000,USD,FT,225000,US,0,US,M
2022,MI,Data Scientist,160000,USD,FT,160000,US,0,US,M
2022,MI,Data Scientist,52000,EUR,FT,54634,NL,100,NL,S
2022,SE,Data Engineer,185800,USD,FT,185800,CA,100,CA,M
2022,SE,Data Engineer,137400,USD,FT,137400,CA,100,CA,M
2022,SE,Analytics Engineer,245000,USD,FT,245000,US,0,US,M
2022,SE,Analytics Engineer,180000,USD,FT,180000,US,0,US,M
2022,SE,Analytics Engineer,203500,USD,FT,203500,US,0,US,M
2022,SE,Analytics Engineer,152000,USD,FT,152000,US,0,US,M
2022,SE,Data Engineer,250000,USD,FT,250000,US,0,US,M
2022,SE,Data Engineer,63000,USD,FT,63000,US,0,US,M
2022,SE,Machine Learning Infrastructure Engineer,186000,USD,FT,186000,US,100,US,M
2022,SE,Machine Learning Infrastructure Engineer,148800,USD,FT,148800,US,100,US,M
2022,SE,Lead Machine Learning Engineer,7500000,INR,FT,95386,IN,50,IN,L
2022,MI,Machine Learning Engineer,104000,GBP,FT,128058,GB,50,GB,L
2022,EN,Data Scientist,82000,USD,FT,82000,US,0,US,L
2022,EN,Data Scientist,110000,USD,PT,110000,DO,100,FR,M
2022,MI,Applied Machine Learning Scientist,173000,USD,FT,173000,US,50,US,M
2022,SE,Data Scientist,203500,USD,FT,203500,US,0,US,M
2022,SE,Data Scientist,152000,USD,FT,152000,US,0,US,M
2022,SE,Machine Learning Engineer,186000,USD,FT,186000,US,100,US,M
2022,SE,Machine Learning Engineer,148800,USD,FT,148800,US,100,US,M
2022,EN,BI Data Analyst,32400,BRL,FT,6270,BR,100,BR,L
2022,MI,Data Science Manager,158000,USD,FT,158000,US,100,US,M
2022,MI,Data Science Manager,134000,USD,FT,134000,US,100,US,M
2022,SE,Data Scientist,170000,USD,FT,170000,US,100,US,M
2022,SE,Data Scientist,120000,USD,FT,120000,US,100,US,M
2022,EX,Analytics Engineer,200000,USD,FT,200000,US,100,US,M
2022,EX,Analytics Engineer,150000,USD,FT,150000,US,100,US,M
2022,SE,Data Analyst,216200,USD,FT,216200,US,0,US,M
2022,SE,Data Analyst,144100,USD,FT,144100,US,0,US,M
2022,MI,Data Scientist,110000,EUR,FT,115573,NL,0,NL,M
2022,MI,Data Scientist,85000,EUR,FT,89306,NL,0,NL,M
2022,SE,ETL Developer,250000,USD,FT,250000,US,0,US,M
2022,SE,ETL Developer,63000,USD,FT,63000,US,0,US,M
2022,SE,Data Engineer,135000,USD,FT,135000,US,100,US,M
2022,SE,Data Engineer,85000,USD,FT,85000,US,100,US,M
2022,SE,Machine Learning Engineer,135000,USD,FT,135000,US,100,US,M
2022,SE,Machine Learning Engineer,85000,USD,FT,85000,US,100,US,M
2022,SE,Data Science Manager,206000,USD,FT,206000,US,100,US,M
2022,SE,Data Science Manager,175100,USD,FT,175100,US,100,US,M
2022,SE,Machine Learning Engineer,189650,USD,FT,189650,US,0,US,M
2022,SE,Machine Learning Engineer,164996,USD,FT,164996,US,0,US,M
2022,SE,Data Architect,149040,USD,FT,149040,US,100,US,M
2022,SE,Data Architect,113900,USD,FT,113900,US,100,US,M
2022,SE,Data Engineer,154000,USD,FT,154000,US,100,US,M
2022,SE,Data Engineer,126000,USD,FT,126000,US,100,US,M
2022,SE,Machine Learning Engineer,200000,USD,FT,200000,US,100,US,L
2022,SE,Machine Learning Engineer,150000,USD,FT,150000,US,100,US,L
2022,SE,Data Engineer,195700,USD,FT,195700,US,0,US,M
2022,SE,Data Engineer,130500,USD,FT,130500,US,0,US,M
2022,SE,Analytics Engineer,170000,USD,FT,170000,US,100,US,M
2022,SE,Analytics Engineer,135000,USD,FT,135000,US,100,US,M
2022,MI,Data Engineer,80000,GBP,FT,98506,GB,0,GB,M
2022,MI,Data Engineer,60000,GBP,FT,73880,GB,0,GB,M
2022,SE,Data Analyst,117000,USD,FT,117000,US,100,US,M
2022,SE,Data Analyst,99450,USD,FT,99450,US,100,US,M
2022,SE,Data Engineer,200000,USD,FT,200000,PR,100,PR,M
2022,SE,Data Engineer,135000,USD,FT,135000,PR,100,PR,M
2022,SE,Machine Learning Engineer,193900,USD,FT,193900,US,0,US,M
2022,SE,Machine Learning Engineer,129300,USD,FT,129300,US,0,US,M
2022,EN,Machine Learning Engineer,45000,GBP,FT,55410,GB,100,GB,S
2022,SE,Data Analyst,70000,GBP,FT,86193,GB,0,GB,M
2022,SE,Data Analyst,50000,GBP,FT,61566,GB,0,GB,M
2022,SE,Data Analyst,175000,USD,FT,175000,US,100,US,M
2022,SE,Data Analyst,130000,USD,FT,130000,US,100,US,M
2022,SE,Data Engineer,188100,USD,FT,188100,US,0,US,M
2022,SE,Data Engineer,139860,USD,FT,139860,US,0,US,M
2022,SE,Machine Learning Engineer,248700,USD,FT,248700,US,0,US,M
2022,SE,Machine Learning Engineer,167100,USD,FT,167100,US,0,US,M
2022,SE,Data Scientist,123400,USD,FT,123400,US,0,US,M
2022,SE,Data Scientist,88100,USD,FT,88100,US,0,US,M
2022,MI,BI Data Analyst,48000,EUR,FT,50432,DE,100,DE,S
2022,SE,Data Scientist,245000,USD,FT,245000,US,0,US,M
2022,SE,Data Scientist,205000,USD,FT,205000,US,0,US,M
2022,SE,Data Engineer,141300,USD,FT,141300,US,0,US,M
2022,SE,Data Engineer,102100,USD,FT,102100,US,0,US,M
2022,SE,Data Architect,141300,USD,FT,141300,US,0,US,M
2022,SE,Data Architect,102100,USD,FT,102100,US,0,US,M
2022,EN,Data Analyst,50000,USD,FT,50000,AR,100,AR,L
2022,EN,Data Scientist,80000,EUR,FT,84053,BE,100,BE,L
2022,MI,Lead Data Scientist,50000,GBP,FT,61566,GB,50,GB,S
2022,SE,Data Architect,250000,USD,FT,250000,US,0,US,M
2022,SE,Data Architect,63000,USD,FT,63000,US,0,US,M
2022,SE,Data Science Manager,189500,USD,FT,189500,US,100,US,L
2022,SE,Data Science Manager,140100,USD,FT,140100,US,100,US,L
2022,SE,Data Engineer,177600,USD,FT,177600,US,100,US,L
2022,SE,Data Engineer,131300,USD,FT,131300,US,100,US,L
2022,SE,Data Engineer,250000,USD,FT,250000,US,0,US,M
2022,SE,Data Engineer,63000,USD,FT,63000,US,0,US,M
2022,SE,Machine Learning Engineer,202900,USD,FT,202900,US,100,US,L
2022,SE,Machine Learning Engineer,131300,USD,FT,131300,US,100,US,L
2022,SE,Data Engineer,145000,USD,FT,145000,US,100,US,M
2022,SE,Data Engineer,115000,USD,FT,115000,US,100,US,M
2022,EN,Machine Learning Engineer,115000,USD,FT,115000,US,50,US,L
2022,MI,Machine Learning Engineer,193900,USD,FT,193900,US,0,US,M
2022,MI,Machine Learning Engineer,129300,USD,FT,129300,US,0,US,M
2022,SE,Data Scientist,180000,USD,FT,180000,US,100,US,L
2022,SE,Data Scientist,140000,USD,FT,140000,US,100,US,L
2022,MI,Data Analyst,216200,USD,FT,216200,US,0,US,M
2022,MI,Data Analyst,144100,USD,FT,144100,US,0,US,M
2022,SE,Machine Learning Scientist,216000,USD,FT,216000,US,0,US,M
2022,SE,Machine Learning Scientist,144000,USD,FT,144000,US,0,US,M
2022,EN,Data Analyst,150000,USD,FT,150000,US,100,US,L
2021,EN,Machine Learning Research Engineer,900000,INR,FT,12171,IN,100,IN,M
2022,MI,Data Scientist,4200000,INR,FT,53416,IN,100,ID,L
2022,EN,Applied Data Scientist,50000,USD,FT,50000,AT,50,AT,M
2021,SE,Cloud Data Architect,250000,USD,FT,250000,US,50,US,L
2022,EX,Research Scientist,80000,EUR,FT,84053,NL,0,NL,L
2022,MI,Data Scientist,107000,GBP,FT,131752,GB,100,GB,M
2022,SE,Analytics Engineer,48000,USD,FT,48000,AR,100,US,S
2022,EX,Data Science Manager,260500,USD,FT,260500,US,0,US,M
2022,EX,Data Science Manager,175100,USD,FT,175100,US,0,US,M
2022,SE,Data Engineer,210000,USD,FT,210000,US,100,US,M
2022,SE,Data Engineer,100000,USD,FT,100000,US,100,US,M
2022,EN,Data Analyst,55000,USD,FT,55000,US,100,US,S
2022,MI,Data Analyst,130000,USD,FT,130000,US,100,US,M
2022,SE,Applied Machine Learning Scientist,73400,EUR,FT,77119,FR,100,GB,L
2022,EN,Data Scientist,49500,EUR,FT,52008,BE,50,BE,S
2022,MI,Applied Machine Learning Scientist,2400000,INR,FL,30523,IN,100,IN,S
2022,SE,Data Engineer,206699,USD,FT,206699,US,0,US,M
2022,SE,Data Engineer,99100,USD,FT,99100,US,0,US,M
2022,MI,Analytics Engineer,200000,USD,FT,200000,US,0,US,M
2022,MI,Analytics Engineer,54000,USD,FT,54000,US,0,US,M
2022,SE,Data Engineer,250000,USD,FT,250000,US,0,US,M
2022,SE,Data Engineer,63000,USD,FT,63000,US,0,US,M
2022,SE,Data Architect,250000,USD,FT,250000,US,0,US,M
2022,SE,Data Architect,63000,USD,FT,63000,US,0,US,M
2022,SE,Data Engineer,250000,USD,FT,250000,US,0,US,M
2022,SE,Data Engineer,63000,USD,FT,63000,US,0,US,M
2022,EN,Analytics Engineer,130000,USD,FT,130000,US,50,US,L
2022,SE,Data Engineer,100000,USD,FT,100000,US,0,US,L
2022,SE,Data Engineer,80000,USD,FT,80000,US,0,US,L
2022,SE,Data Scientist,160000,USD,FT,160000,US,0,US,L
2022,SE,Data Scientist,100000,USD,FT,100000,US,0,US,L
2022,SE,Data Specialist,221300,USD,FT,221300,US,100,US,L
2022,SE,Data Specialist,148700,USD,FT,148700,US,100,US,L
2022,EN,Machine Learning Engineer,30000,USD,FT,30000,GB,100,GB,L
2022,EN,Data Analyst,27000,EUR,FT,28368,FR,50,FR,M
2022,MI,Data Engineer,74000,GBP,FT,91118,GB,0,GB,M
2022,MI,Data Engineer,50000,GBP,FT,61566,GB,0,GB,M
2022,MI,Data Scientist,58000,EUR,FT,60938,DE,100,DE,S
2022,SE,Data Science Manager,249260,USD,FT,249260,US,0,US,M
2022,SE,Data Science Manager,185400,USD,FT,185400,US,0,US,M
2022,SE,Data Engineer,170000,USD,FT,170000,US,100,US,M
2022,SE,Data Engineer,130000,USD,FT,130000,US,100,US,M
2022,MI,Data Scientist,65000,GBP,FT,80036,GB,50,GB,M
2022,SE,Data Analyst,128875,USD,FT,128875,US,100,US,M
2022,SE,Data Analyst,93700,USD,FT,93700,US,100,US,M
2022,SE,Machine Learning Engineer,180000,USD,FT,180000,US,100,US,M
2022,SE,Machine Learning Engineer,100000,USD,FT,100000,US,100,US,M
2022,SE,Data Analyst,136260,USD,FT,136260,US,100,US,M
2022,SE,Data Analyst,109280,USD,FT,109280,US,100,US,M
2022,SE,Data Scientist,160000,USD,FT,160000,US,100,US,L
2022,SE,Data Scientist,92000,USD,FT,92000,US,100,US,L
2022,SE,Data Engineer,200000,USD,FT,200000,US,100,US,M
2022,SE,Data Engineer,160000,USD,FT,160000,US,100,US,M
2022,MI,Data Engineer,110000,GBP,FT,135446,GB,0,GB,M
2022,MI,Data Engineer,85000,GBP,FT,104663,GB,0,GB,M
2022,SE,Data Analyst,117000,USD,FT,117000,US,100,US,M
2022,SE,Data Analyst,99450,USD,FT,99450,US,100,US,M
2022,EN,Data Engineer,129000,USD,FT,129000,US,100,US,L
2022,EN,Data Engineer,86000,USD,FT,86000,US,100,US,L
2020,EN,Data Engineer,1000000,INR,FT,13493,IN,100,IN,L
2020,EN,Data Engineer,1000000,INR,FT,13493,IN,100,IN,L
2022,SE,Data Scientist,160000,USD,FT,160000,US,0,US,L
2022,SE,Data Scientist,119300,USD,FT,119300,US,0,US,L
2022,SE,Business Data Analyst,100000,USD,FT,100000,US,100,US,L
2022,MI,Data Scientist,25000,USD,FT,25000,TR,50,TR,M
2022,MI,Data Analyst,90000,SGD,FT,65257,SG,50,SG,M
2022,MI,AI Scientist,200000,USD,FT,200000,US,100,US,M
2022,EN,Machine Learning Developer,180000,USD,FT,180000,US,100,US,L
2022,MI,Data Scientist,153000,USD,FT,153000,US,100,US,L
2022,SE,Data Engineer,210000,USD,FT,210000,US,100,US,M
2022,SE,Data Engineer,100000,USD,FT,100000,US,100,US,M
2022,SE,Data Analyst,150075,USD,FT,150075,US,100,US,M
2022,SE,Data Analyst,110925,USD,FT,110925,US,100,US,M
2022,MI,Machine Learning Scientist,22800,USD,FT,22800,EG,100,EG,M
2022,SE,Data Scientist,160000,USD,FT,160000,US,100,US,L
2022,SE,Data Scientist,92000,USD,FT,92000,US,100,US,L
2022,SE,Machine Learning Engineer,202900,USD,FT,202900,US,100,US,L
2022,SE,Machine Learning Engineer,131300,USD,FT,131300,US,100,US,L
2020,EN,Data Analyst,20000,EUR,FT,22809,PT,100,PT,M
2022,EN,Data Analyst,15000,USD,FT,15000,ID,0,ID,L
2022,SE,Data Engineer,175000,USD,FT,175000,US,100,US,M
2022,SE,Data Engineer,135000,USD,FT,135000,US,100,US,M
2022,SE,Data Science Manager,193000,AUD,FT,133766,AU,100,AU,L
2022,EN,Machine Learning Engineer,83000,USD,FT,83000,US,0,US,L
2022,MI,Data Engineer,75000,GBP,FT,92350,GB,100,GB,M
2022,MI,Data Engineer,55000,GBP,FT,67723,GB,100,GB,M
2022,SE,Data Scientist,186000,USD,FT,186000,US,0,US,M
2022,SE,Data Scientist,148800,USD,FT,148800,US,0,US,M
2022,SE,Data Analyst,112900,USD,FT,112900,US,0,US,M
2022,SE,Data Analyst,90320,USD,FT,90320,US,0,US,M
2022,SE,ML Engineer,240000,USD,FT,240000,US,0,US,M
2022,SE,ML Engineer,160000,USD,FT,160000,US,0,US,M
2022,SE,Data Science Manager,300000,USD,FT,300000,US,100,US,M
2022,SE,Data Science Manager,200000,USD,FT,200000,US,100,US,M
2022,MI,Data Engineer,62500,EUR,FT,65666,DE,50,DE,S
2022,MI,AI Scientist,200000,USD,FT,200000,IN,100,US,L
2022,MI,Machine Learning Engineer,95000,GBP,FT,116976,GB,0,GB,M
2022,MI,Machine Learning Engineer,75000,GBP,FT,92350,GB,0,GB,M
2022,MI,AI Scientist,120000,USD,FT,120000,US,0,US,M
2022,SE,Data Analyst,112900,USD,FT,112900,US,100,US,M
2022,SE,Data Analyst,90320,USD,FT,90320,US,100,US,M
2022,SE,Data Analytics Manager,145000,USD,FT,145000,US,100,US,M
2022,SE,Data Analytics Manager,105400,USD,FT,105400,US,100,US,M
2020,EN,Data Scientist,43200,EUR,FT,49268,DE,0,DE,S
2022,MI,Data Engineer,90000,GBP,FT,110820,GB,0,GB,M
2022,MI,Data Engineer,75000,GBP,FT,92350,GB,0,GB,M
2022,SE,Data Scientist,215300,USD,FT,215300,US,100,US,L
2022,SE,Data Scientist,158200,USD,FT,158200,US,100,US,L
2022,SE,Data Engineer,209100,USD,FT,209100,US,100,US,L
2022,SE,Data Engineer,154600,USD,FT,154600,US,100,US,L
2022,SE,Data Analyst,115934,USD,FT,115934,US,0,US,M
2022,SE,Data Analyst,81666,USD,FT,81666,US,0,US,M
2022,SE,Data Engineer,175000,USD,FT,175000,US,100,US,M
2022,SE,Data Engineer,155000,USD,FT,155000,US,100,US,M
2022,MI,Machine Learning Engineer,80000,EUR,FT,84053,FR,100,DE,M
2022,SE,Data Analyst,164000,USD,FT,164000,US,0,US,M
2022,SE,Data Analyst,132000,USD,FT,132000,US,0,US,M
2022,SE,Data Scientist,170000,USD,FT,170000,US,100,US,M
2022,SE,Data Scientist,123000,USD,FT,123000,US,100,US,M
2022,SE,Machine Learning Engineer,189650,USD,FT,189650,US,0,US,M
2022,SE,Machine Learning Engineer,164996,USD,FT,164996,US,0,US,M
2022,MI,ETL Developer,50000,EUR,FT,52533,GR,0,GR,M
2022,MI,ETL Developer,50000,EUR,FT,52533,GR,0,GR,M
2022,EX,Lead Data Engineer,150000,CAD,FT,115222,CA,100,CA,S
2022,SE,Data Engineer,165400,USD,FT,165400,US,100,US,M
2022,SE,Data Engineer,132320,USD,FT,132320,US,100,US,M
2022,SE,Data Architect,208775,USD,FT,208775,US,100,US,M
2022,SE,Data Architect,147800,USD,FT,147800,US,100,US,M
2022,SE,Data Engineer,136994,USD,FT,136994,US,100,US,M
2022,SE,Data Engineer,101570,USD,FT,101570,US,100,US,M
2022,SE,Data Analyst,128875,USD,FT,128875,US,100,US,M
2022,SE,Data Analyst,93700,USD,FT,93700,US,100,US,M
2022,EX,Head of Machine Learning,6000000,INR,FT,76309,IN,50,IN,L
2022,EN,Machine Learning Engineer,28500,GBP,FT,35093,GB,100,GB,L
2022,SE,Data Engineer,183600,USD,FT,183600,US,100,US,L
2022,SE,Data Engineer,100800,USD,FT,100800,US,100,US,L
2022,MI,Data Analyst,40000,GBP,FT,49253,GB,100,GB,M
2022,MI,Data Analyst,30000,GBP,FT,36940,GB,100,GB,M
2022,MI,Data Analyst,40000,EUR,FT,42026,ES,100,ES,M
2022,MI,Data Analyst,30000,EUR,FT,31520,ES,100,ES,M
2022,MI,Data Engineer,80000,EUR,FT,84053,ES,100,ES,M
2022,MI,Data Engineer,70000,EUR,FT,73546,ES,100,ES,M
2022,MI,Data Engineer,80000,GBP,FT,98506,GB,100,GB,M
2022,MI,Data Engineer,70000,GBP,FT,86193,GB,100,GB,M
2022,MI,Data Engineer,80000,EUR,FT,84053,GR,100,GR,M
2022,MI,Data Engineer,70000,EUR,FT,73546,GR,100,GR,M
2022,SE,Machine Learning Engineer,189650,USD,FT,189650,US,0,US,M
2022,SE,Machine Learning Engineer,164996,USD,FT,164996,US,0,US,M
2022,MI,Data Analyst,40000,EUR,FT,42026,GR,100,GR,M
2022,MI,Data Analyst,30000,EUR,FT,31520,GR,100,GR,M
2022,MI,Data Engineer,75000,GBP,FT,92350,GB,100,GB,M
2022,MI,Data Engineer,60000,GBP,FT,73880,GB,100,GB,M
2022,SE,Data Scientist,215300,USD,FT,215300,US,0,US,L
2022,SE,Data Scientist,140400,USD,FT,140400,US,0,US,L
2022,MI,Data Engineer,60000,EUR,FT,63040,ES,100,ES,M
2022,MI,Data Engineer,45000,EUR,FT,47280,ES,100,ES,M
2022,SE,Data Scientist,260000,USD,FT,260000,US,100,US,M
2022,SE,Data Scientist,180000,USD,FT,180000,US,100,US,M
2022,MI,Data Scientist,55000,GBP,FT,67723,GB,0,GB,M
2022,MI,Data Scientist,35000,GBP,FT,43096,GB,0,GB,M
2022,MI,Data Engineer,60000,EUR,FT,63040,GR,100,GR,M
2022,MI,Data Engineer,45000,EUR,FT,47280,GR,100,GR,M
2022,MI,Data Engineer,60000,GBP,FT,73880,GB,100,GB,M
2022,MI,Data Engineer,45000,GBP,FT,55410,GB,100,GB,M
2021,MI,Machine Learning Engineer,43200,EUR,FT,51064,IT,50,IT,L
2022,SE,Data Science Engineer,60000,USD,FT,60000,AR,100,MX,L
2022,MI,Data Engineer,82900,USD,FT,82900,US,0,US,M
2022,MI,Data Engineer,63900,USD,FT,63900,US,0,US,M
2022,MI,Machine Learning Scientist,160000,USD,FT,160000,US,100,US,L
2022,MI,Machine Learning Scientist,112300,USD,FT,112300,US,100,US,L
2022,MI,Data Science Manager,241000,USD,FT,241000,US,100,US,M
2022,MI,Data Science Manager,159000,USD,FT,159000,US,100,US,M
2022,SE,Data Scientist,180000,USD,FT,180000,US,0,US,M
2022,SE,Data Scientist,80000,USD,FT,80000,US,0,US,M
2022,MI,Data Analyst,58000,USD,FT,58000,US,0,US,S
2022,MI,Data Analyst,58000,USD,FT,58000,US,0,US,S
2022,SE,Data Engineer,136000,USD,FT,136000,US,0,US,M
2022,SE,Data Engineer,108800,USD,FT,108800,US,0,US,M
2022,EX,Data Engineer,242000,USD,FT,242000,US,100,US,M
2022,EX,Data Engineer,200000,USD,FT,200000,US,100,US,M
2022,MI,Data Scientist,50000,GBP,FT,61566,GB,0,GB,M
2022,MI,Data Scientist,30000,GBP,FT,36940,GB,0,GB,M
2022,MI,Data Engineer,60000,GBP,FT,73880,GB,0,GB,M
2022,MI,Data Engineer,40000,GBP,FT,49253,GB,0,GB,M
2022,SE,Data Scientist,165220,USD,FT,165220,US,100,US,M
2022,SE,Data Scientist,120160,USD,FT,120160,US,100,US,M
2022,SE,Data Analyst,124190,USD,FT,124190,US,100,US,M
2022,SE,Data Analyst,90320,USD,FT,90320,US,100,US,M
2022,SE,Data Engineer,181940,USD,FT,181940,US,0,US,M
2022,SE,Data Engineer,132320,USD,FT,132320,US,0,US,M
2022,SE,Data Engineer,220110,USD,FT,220110,US,0,US,M
2022,SE,Data Engineer,160080,USD,FT,160080,US,0,US,M
2022,SE,Data Scientist,180000,USD,FT,180000,US,0,US,L
2022,SE,Data Scientist,120000,USD,FT,120000,US,0,US,L
2022,MI,Data Analyst,126500,USD,FT,126500,US,0,US,M
2022,MI,Data Analyst,106260,USD,FT,106260,US,0,US,M
2022,SE,Data Analyst,116000,USD,FT,116000,US,0,US,M
2022,SE,Data Analyst,99000,USD,FT,99000,US,0,US,M
2022,SE,Data Analyst,155000,USD,FT,155000,US,100,US,M
2022,SE,Data Analyst,120600,USD,FT,120600,US,100,US,M
2022,MI,Data Scientist,130000,USD,FT,130000,US,0,US,M
2022,MI,Data Scientist,90000,USD,FT,90000,US,0,US,M
2022,MI,Data Engineer,170000,USD,FT,170000,US,100,US,M
2022,MI,Data Engineer,150000,USD,FT,150000,US,100,US,M
2022,SE,Data Analyst,102100,USD,FT,102100,US,100,US,M
2022,SE,Data Analyst,84900,USD,FT,84900,US,100,US,M
2022,SE,Data Scientist,136620,USD,FT,136620,US,100,US,M
2022,SE,Data Scientist,99360,USD,FT,99360,US,100,US,M
2022,SE,Data Scientist,90000,GBP,FT,110820,GB,0,GB,M
2022,SE,Data Scientist,80000,GBP,FT,98506,GB,0,GB,M
2022,SE,Data Scientist,146000,USD,FT,146000,US,100,US,M
2022,SE,Data Scientist,123000,USD,FT,123000,US,100,US,M
2022,EN,Data Engineer,40000,GBP,FT,49253,GB,100,GB,M
2022,EN,Data Engineer,35000,GBP,FT,43096,GB,100,GB,M
2022,EX,Data Analyst,130000,USD,FT,130000,US,100,US,M
2022,EX,Data Analyst,110000,USD,FT,110000,US,100,US,M
2022,SE,Data Analyst,170000,USD,FT,170000,US,100,US,M
2022,SE,Data Analyst,135000,USD,FT,135000,US,100,US,M
2022,SE,Data Science Manager,161342,USD,FT,161342,US,100,US,M
2022,SE,Data Science Manager,137141,USD,FT,137141,US,100,US,M
2022,SE,Data Scientist,167000,USD,FT,167000,US,100,US,M
2022,SE,Data Scientist,123000,USD,FT,123000,US,100,US,M
2022,SE,Data Engineer,60000,GBP,FT,73880,GB,0,GB,M
2022,SE,Data Engineer,50000,GBP,FT,61566,GB,0,GB,M
2022,SE,Data Scientist,211500,USD,FT,211500,US,100,US,M
2022,SE,Data Scientist,138600,USD,FT,138600,US,100,US,M
2022,SE,Data Architect,192400,USD,FT,192400,CA,100,CA,M
2022,SE,Data Architect,90700,USD,FT,90700,CA,100,CA,M
2022,SE,Data Analyst,130000,USD,FT,130000,CA,100,CA,M
2022,SE,Data Analyst,61300,USD,FT,61300,CA,100,CA,M
2022,SE,Data Analyst,130000,USD,FT,130000,CA,100,CA,M
2022,SE,Data Analyst,61300,USD,FT,61300,CA,100,CA,M
2022,SE,Data Engineer,160000,USD,FT,160000,US,0,US,L
2022,SE,Data Engineer,113000,USD,FT,113000,US,0,US,L
2022,SE,Data Scientist,150000,USD,FT,150000,US,0,US,M
2022,SE,Data Scientist,95550,USD,FT,95550,US,0,US,M
2022,MI,Data Analyst,167000,USD,FT,167000,US,100,US,M
2022,MI,Data Analyst,115500,USD,FT,115500,US,100,US,M
2022,SE,Data Analyst,112900,USD,FT,112900,US,100,US,M
2022,SE,Data Analyst,90320,USD,FT,90320,US,100,US,M
2022,SE,Data Analyst,112900,USD,FT,112900,US,100,US,M
2022,SE,Data Analyst,90320,USD,FT,90320,US,100,US,M
2022,SE,Data Engineer,165400,USD,FT,165400,US,100,US,M
2022,SE,Data Engineer,132320,USD,FT,132320,US,100,US,M
2022,SE,Data Engineer,243900,USD,FT,243900,US,100,US,M
2022,SE,Data Engineer,156600,USD,FT,156600,US,100,US,M
2022,SE,Data Analyst,136600,USD,FT,136600,US,100,US,M
2022,SE,Data Analyst,109280,USD,FT,109280,US,100,US,M
2022,SE,Data Engineer,128875,USD,FT,128875,US,100,US,M
2022,SE,Data Engineer,93700,USD,FT,93700,US,100,US,M
2022,EX,Head of Data Science,224000,USD,FT,224000,US,100,US,M
2022,EX,Head of Data Science,167875,USD,FT,167875,US,100,US,M
2022,EX,Analytics Engineer,175000,USD,FT,175000,US,100,US,M
2022,EX,Analytics Engineer,135000,USD,FT,135000,US,100,US,M
2022,SE,Data Engineer,209100,USD,FT,209100,US,100,US,L
2022,SE,Data Engineer,154600,USD,FT,154600,US,100,US,L
2022,SE,Data Engineer,180000,USD,FT,180000,US,100,US,M
2022,SE,Data Engineer,160000,USD,FT,160000,US,100,US,M
2022,SE,Data Scientist,205300,USD,FT,205300,US,0,US,L
2022,SE,Data Scientist,140400,USD,FT,140400,US,0,US,L
2022,SE,Data Scientist,176000,USD,FT,176000,US,100,US,M
2022,SE,Data Scientist,144000,USD,FT,144000,US,100,US,M
